Reference_Ligand,Query_Ligand,Num_Atoms_in_MCS
EDG-MED-5d232de5-1,ALP-POS-477dc5b7-4,24
EDG-MED-5d232de5-1,EDG-MED-971238d3-5,24
EDG-MED-5d232de5-1,EDG-MED-ba1ac7b9-19,24
EDG-MED-5d232de5-1,EDG-MED-0e5afe9d-1,21
EDG-MED-5d232de5-1,MAT-POS-90fd5f68-28,21
EDG-MED-5d232de5-1,ALP-POS-e0fe77e5-13,23
EDG-MED-5d232de5-1,MAT-POS-fce787c2-5,22
EDG-MED-5d232de5-1,EDG-MED-5d232de5-7,24
EDG-MED-5d232de5-1,MAT-POS-90fd5f68-7,21
EDG-MED-5d232de5-1,PET-UNK-29afea89-2,24
EDG-MED-5d232de5-1,MAT-POS-5cd9ea36-22,23
EDG-MED-5d232de5-1,MAT-POS-78e1d523-1,24
EDG-MED-5d232de5-1,RAL-THA-2d450e86-26,20
EDG-MED-5d232de5-1,MAT-POS-8293a91a-8,25
EDG-MED-5d232de5-1,LON-WEI-9739a092-6,21
EDG-MED-5d232de5-1,EDG-MED-ba1ac7b9-11,24
EDG-MED-5d232de5-1,PET-UNK-7fb4f80a-1,21
EDG-MED-5d232de5-1,EDG-MED-70ae9412-1,24
EDG-MED-5d232de5-1,VLA-UCB-34f3ed0c-11,24
EDG-MED-5d232de5-1,MAT-POS-de59a476-4,22
EDG-MED-5d232de5-1,MAT-POS-5cd9ea36-17,23
EDG-MED-5d232de5-1,EDG-MED-70ae9412-2,24
EDG-MED-5d232de5-1,EDG-MED-5d232de5-3,24
EDG-MED-5d232de5-1,EDJ-MED-c3ea9889-6,24
EDG-MED-5d232de5-1,PET-UNK-bb7ffe78-1,21
EDG-MED-5d232de5-1,ALP-POS-869ac754-1,25
EDG-MED-5d232de5-1,MAT-POS-5d65ec79-2,24
EDG-MED-5d232de5-1,MAT-POS-7174c657-5,22
EDG-MED-5d232de5-1,EDG-MED-b1ef7fe3-1,23
EDG-MED-5d232de5-1,EDJ-MED-43f8f7d6-4,23
EDG-MED-5d232de5-1,RUB-POS-1325a9ea-4,21
EDG-MED-5d232de5-1,RAL-THA-2d450e86-30,20
EDG-MED-5d232de5-1,EDJ-MED-e4b030d8-11,25
EDG-MED-5d232de5-1,MAT-POS-dd3ad2b5-2,23
EDG-MED-5d232de5-1,MAT-POS-fb82b63d-1,22
EDG-MED-5d232de5-1,MAT-POS-1bed62cf-3,23
EDG-MED-5d232de5-1,ALP-POS-8b8a49e1-4,15
EDG-MED-5d232de5-1,EDG-MED-ba1ac7b9-21,24
EDG-MED-5d232de5-1,MAT-POS-e119ab4f-3,23
EDG-MED-5d232de5-1,EDJ-MED-8c98ee63-2,24
EDG-MED-5d232de5-1,MAT-POS-5cd9ea36-15,23
EDG-MED-5d232de5-1,ERI-UCB-d6de1f3c-2,10
EDG-MED-5d232de5-1,MAT-POS-2e8b2191-12,23
EDG-MED-5d232de5-1,MAT-POS-fce787c2-6,21
EDG-MED-5d232de5-1,MAT-POS-de59a476-2,22
EDG-MED-5d232de5-1,EDJ-MED-e69ed63d-13,23
EDG-MED-5d232de5-1,RAL-THA-2d450e86-6,21
EDG-MED-5d232de5-1,JIN-POS-6dc588a4-6,17
EDG-MED-5d232de5-1,RAL-THA-2d450e86-12,20
EDG-MED-5d232de5-1,EDJ-MED-8bb691af-6,23
EDG-MED-5d232de5-1,ALP-POS-477dc5b7-5,24
EDG-MED-5d232de5-1,EDG-MED-ba1ac7b9-13,24
EDG-MED-5d232de5-1,ALP-UNI-3735e77e-2,25
EDG-MED-5d232de5-1,RAL-THA-8416115c-5,24
EDG-MED-5d232de5-1,MAT-POS-e6dd326d-6,24
EDG-MED-5d232de5-1,MAT-POS-90fd5f68-13,21
EDG-MED-5d232de5-1,ALP-UNI-3735e77e-1,24
EDG-MED-5d232de5-1,TRY-UNI-2eddb1ff-7,17
EDG-MED-5d232de5-1,MIK-ENA-5d9157e9-6,18
EDG-MED-5d232de5-1,MAT-POS-4223bc15-3,23
EDG-MED-5d232de5-1,MAT-POS-4223bc15-11,23
EDG-MED-5d232de5-1,MAT-POS-4223bc15-23,23
EDG-MED-5d232de5-1,EDJ-MED-1981ceba-4,23
EDG-MED-5d232de5-1,ALP-UNI-8d415491-3,23
EDG-MED-5d232de5-1,MAT-POS-90fd5f68-2,21
EDG-MED-5d232de5-1,VLA-UNK-82501c2c-1,20
EDG-MED-5d232de5-1,EDJ-MED-705e09b8-1,19
EDG-MED-5d232de5-1,EDJ-MED-1981ceba-3,23
EDG-MED-5d232de5-1,MAT-POS-90fd5f68-38,21
EDG-MED-5d232de5-1,RAL-THA-2d450e86-1,20
EDG-MED-5d232de5-1,MAT-POS-e9e99895-11,22
EDG-MED-5d232de5-1,EDJ-MED-8bb691af-8,23
EDG-MED-5d232de5-1,EDG-MED-10fcb19e-1,24
EDG-MED-5d232de5-1,EDJ-MED-4fff0a85-3,23
EDG-MED-5d232de5-1,EDJ-MED-7889e8da-3,23
EDG-MED-5d232de5-1,MAT-POS-fce787c2-4,22
EDG-MED-5d232de5-1,JAN-GHE-5a013bed-2,11
EDG-MED-5d232de5-1,MAT-POS-a54ce14d-2,23
EDG-MED-5d232de5-1,MAT-POS-e9e99895-6,22
EDG-MED-5d232de5-1,RAL-THA-2d450e86-10,20
EDG-MED-5d232de5-1,MAT-POS-90fd5f68-19,21
EDG-MED-5d232de5-1,ALP-POS-1cbc2fae-1,22
EDG-MED-5d232de5-1,ALP-POS-6f6ae286-5,23
EDG-MED-5d232de5-1,EDJ-MED-9e38fd34-1,22
EDG-MED-5d232de5-1,VLA-UCB-50c39ae8-2,24
EDG-MED-5d232de5-1,EDJ-MED-7889e8da-5,23
EDG-MED-5d232de5-1,ADA-UCB-6c2cb422-1,21
EDG-MED-5d232de5-1,MAT-POS-4223bc15-40,23
EDG-MED-5d232de5-1,ALP-POS-fe871b40-11,24
EDG-MED-5d232de5-1,ALP-POS-c3a96089-4,16
EDG-MED-5d232de5-1,MAT-POS-c7726e07-5,23
EDG-MED-5d232de5-1,EDJ-MED-12c4873b-5,23
EDG-MED-5d232de5-1,EDG-MED-5d232de5-1,26
EDG-MED-5d232de5-1,MAT-POS-6c284e65-1,10
EDG-MED-5d232de5-1,MAT-POS-5cd9ea36-13,23
EDG-MED-5d232de5-1,PET-UNK-8df914d1-2,19
EDG-MED-5d232de5-1,BEN-DND-c852c98b-10,21
EDG-MED-5d232de5-1,BEN-BAS-c2bc0d80-7,24
EDG-MED-5d232de5-1,EDJ-MED-be9e6f63-3,23
EDG-MED-5d232de5-1,MAT-POS-5cd9ea36-23,23
EDG-MED-5d232de5-1,MIC-UNK-08cd9c58-1,20
EDG-MED-5d232de5-1,EDJ-MED-12c4873b-2,23
EDG-MED-5d232de5-1,ERI-UCB-ce40166b-17,10
EDG-MED-5d232de5-1,RAL-THA-4aa06b95-1,24
EDG-MED-5d232de5-1,MAT-POS-5cd9ea36-14,23
EDG-MED-5d232de5-1,BEN-DND-c852c98b-5,25
EDG-MED-5d232de5-1,RAL-THA-8416115c-13,24
EDG-MED-5d232de5-1,ALP-POS-6f6ae286-3,24
EDG-MED-5d232de5-1,ALP-POS-1cbc2fae-2,23
EDG-MED-5d232de5-1,ALP-UNI-8d415491-6,25
EDG-MED-5d232de5-1,MAT-POS-1f3f1a6f-1,22
EDG-MED-5d232de5-1,EDJ-MED-6bf93aa8-1,24
EDG-MED-5d232de5-1,MIK-UNK-78dbf1b8-1,19
EDG-MED-5d232de5-1,MAT-POS-3ccb8ef6-1,23
EDG-MED-5d232de5-1,MAT-POS-afd4d4fd-2,20
EDG-MED-5d232de5-1,MIK-ENA-5d9157e9-5,18
EDG-MED-5d232de5-1,MAT-POS-90fd5f68-20,21
EDG-MED-5d232de5-1,MAT-POS-90fd5f68-14,21
EDG-MED-5d232de5-1,PET-UNK-d899bab6-1,21
EDG-MED-5d232de5-1,MAT-POS-f9802937-7,25
EDG-MED-5d232de5-1,EDJ-MED-1981ceba-2,23
EDG-MED-5d232de5-1,ALP-POS-9c80c481-1,24
EDG-MED-5d232de5-1,EDJ-MED-76744c27-4,23
EDG-MED-5d232de5-1,MAT-POS-96f51285-5,26
EDG-MED-5d232de5-1,EDJ-MED-43f8f7d6-6,23
EDG-MED-5d232de5-1,MAT-POS-bfb445d4-2,11
EDG-MED-5d232de5-1,MAT-POS-8695a11f-1,23
EDG-MED-5d232de5-1,ALP-POS-ecbed2ba-12,23
EDG-MED-5d232de5-1,MAT-POS-86c60949-2,24
EDG-MED-5d232de5-1,MAT-POS-fb82b63d-3,22
EDG-MED-5d232de5-1,MAT-POS-50a80394-1,23
EDG-MED-5d232de5-1,ALP-UNI-8d415491-1,20
EDG-MED-5d232de5-1,EDG-MED-ee636701-1,24
EDG-MED-5d232de5-1,MAT-POS-2e8b2191-11,23
EDG-MED-5d232de5-1,KAD-UNI-80f122c8-2,24
EDG-MED-5d232de5-1,MAT-POS-c20a539d-4,21
EDG-MED-5d232de5-1,ALP-UNI-8e43a71e-8,24
EDG-MED-5d232de5-1,LON-WEI-adc59df6-47,11
EDG-MED-5d232de5-1,MAT-POS-4223bc15-30,23
EDG-MED-5d232de5-1,MAT-POS-bfd29aac-1,20
EDG-MED-5d232de5-1,MAT-POS-90fd5f68-22,21
EDG-MED-5d232de5-1,EDJ-MED-611d11e7-4,25
EDG-MED-5d232de5-1,MAT-POS-5cd9ea36-21,23
EDG-MED-5d232de5-1,PET-UNK-b38839dc-1,21
EDG-MED-5d232de5-1,MAT-POS-4223bc15-28,23
EDG-MED-5d232de5-1,ALP-POS-ce760d3f-8,23
EDG-MED-5d232de5-1,MAT-POS-2e8b2191-10,23
EDG-MED-5d232de5-1,MAT-POS-fce787c2-3,23
EDG-MED-5d232de5-1,MAT-POS-e6dd326d-8,24
EDG-MED-5d232de5-1,SAM-UNK-2684b532-12,17
EDG-MED-5d232de5-1,MIC-UNK-45817b9b-1,24
EDG-MED-5d232de5-1,BRU-THA-92256091-17,9
EDG-MED-5d232de5-1,MAT-POS-5cd9ea36-18,23
EDG-MED-5d232de5-1,MAT-POS-5cd9ea36-2,23
EDG-MED-5d232de5-1,PET-UNK-c9c1e0d8-3,24
EDG-MED-5d232de5-1,ALP-POS-64a710fa-1,10
EDG-MED-5d232de5-1,MAT-POS-e48723dc-2,23
EDG-MED-5d232de5-1,MAT-POS-dc2604c4-1,23
EDG-MED-5d232de5-1,MAT-POS-90fd5f68-37,21
EDG-MED-5d232de5-1,EDJ-MED-d08626de-3,24
EDG-MED-5d232de5-1,MAT-POS-90fd5f68-21,21
EDG-MED-5d232de5-1,RAL-THA-2d450e86-17,21
EDG-MED-5d232de5-1,LON-WEI-9739a092-9 ,21
EDG-MED-5d232de5-1,MAT-POS-5cd9ea36-16,23
EDG-MED-5d232de5-1,ALP-POS-6479a3a9-2,21
EDG-MED-5d232de5-1,MAT-POS-932d1078-3,23
EDG-MED-5d232de5-1,ALP-POS-a577c8a2-1,23
EDG-MED-5d232de5-1,MAT-POS-e9e99895-13,22
EDG-MED-5d232de5-1,MAT-POS-4223bc15-2,23
EDG-MED-5d232de5-1,MAT-POS-afb6844f-1,21
EDG-MED-5d232de5-1,RAL-THA-2d450e86-13,20
EDG-MED-5d232de5-1,ALP-POS-ce760d3f-2,24
EDG-MED-5d232de5-1,MAT-POS-e119ab4f-2,24
EDG-MED-5d232de5-1,RAL-THA-2d450e86-16,20
EDG-MED-5d232de5-1,RAL-THA-2d450e86-33,19
EDG-MED-5d232de5-1,EDG-MED-971238d3-1,24
EDG-MED-5d232de5-1,EDG-MED-5d232de5-8,24
EDG-MED-5d232de5-1,EDJ-MED-e69ed63d-1,23
EDG-MED-5d232de5-1,MAT-POS-e119ab4f-1,23
EDG-MED-5d232de5-1,MAT-POS-90fd5f68-31,21
EDG-MED-5d232de5-1,MAT-POS-e9e99895-2,22
EDG-MED-5d232de5-1,MAT-POS-af1eef35-2,23
EDG-MED-5d232de5-1,EDG-MED-971238d3-4,24
EDG-MED-5d232de5-1,MAT-POS-dd3ad2b5-3,23
EDG-MED-5d232de5-1,VLA-UCB-50c39ae8-7,25
EDG-MED-5d232de5-1,MAT-POS-e119ab4f-5,22
EDG-MED-5d232de5-1,EDJ-MED-4fff0a85-1,23
EDG-MED-5d232de5-1,ALP-POS-133e7cd9-2,23
EDG-MED-5d232de5-1,EDJ-MED-92e193ae-1,24
EDG-MED-5d232de5-1,RAL-THA-2d450e86-7,20
EDG-MED-5d232de5-1,RUB-POS-1325a9ea-14,18
EDG-MED-5d232de5-1,MAT-POS-5d65ec79-1,24
EDG-MED-5d232de5-1,MAT-POS-4223bc15-18,23
EDG-MED-5d232de5-1,MAT-POS-a13804f0-3,25
MAT-POS-6c284e65-1,EDG-MED-5d232de5-6,15
MAT-POS-6c284e65-1,MAT-POS-f2460aef-1,14
MAT-POS-6c284e65-1,MAT-POS-e69ad64a-2,16
MAT-POS-6c284e65-1,MAT-POS-50a80394-2,16
MAT-POS-6c284e65-1,BRU-CON-c4e3408a-1,14
MAT-POS-6c284e65-1,PET-UNK-7fb4f80a-2,15
MAT-POS-6c284e65-1,EDJ-MED-2f867453-1,15
MAT-POS-6c284e65-1,RAL-THA-4aa06b95-7,15
MAT-POS-6c284e65-1,MAT-POS-4223bc15-12,15
MAT-POS-6c284e65-1,EDJ-MED-968bafd9-1,15
MAT-POS-6c284e65-1,MAT-POS-853c0ffa-9,16
MAT-POS-6c284e65-1,ALP-POS-477dc5b7-4,16
MAT-POS-6c284e65-1,EDG-MED-971238d3-5,15
MAT-POS-6c284e65-1,EDG-MED-ba1ac7b9-19,15
MAT-POS-6c284e65-1,EDG-MED-0e5afe9d-1,14
MAT-POS-6c284e65-1,MAT-POS-90fd5f68-28,17
MAT-POS-6c284e65-1,ALP-POS-e0fe77e5-13,16
MAT-POS-6c284e65-1,MAT-POS-fce787c2-5,15
MAT-POS-6c284e65-1,EDG-MED-5d232de5-7,16
MAT-POS-6c284e65-1,MAT-POS-90fd5f68-7,15
MAT-POS-6c284e65-1,PET-UNK-29afea89-2,15
MAT-POS-6c284e65-1,MAT-POS-5cd9ea36-22,15
MAT-POS-6c284e65-1,MAT-POS-78e1d523-1,15
MAT-POS-6c284e65-1,RAL-THA-2d450e86-26,15
MAT-POS-6c284e65-1,MAT-POS-8293a91a-8,16
MAT-POS-6c284e65-1,LON-WEI-9739a092-6,15
MAT-POS-6c284e65-1,EDG-MED-ba1ac7b9-11,15
MAT-POS-6c284e65-1,PET-UNK-7fb4f80a-1,15
MAT-POS-6c284e65-1,EDG-MED-70ae9412-1,15
MAT-POS-6c284e65-1,VLA-UCB-34f3ed0c-11,16
MAT-POS-6c284e65-1,MAT-POS-de59a476-4,15
MAT-POS-6c284e65-1,MAT-POS-5cd9ea36-17,15
MAT-POS-6c284e65-1,EDG-MED-70ae9412-2,15
MAT-POS-6c284e65-1,EDG-MED-5d232de5-3,15
MAT-POS-6c284e65-1,EDJ-MED-c3ea9889-6,15
MAT-POS-6c284e65-1,PET-UNK-bb7ffe78-1,15
MAT-POS-6c284e65-1,ALP-POS-869ac754-1,15
MAT-POS-6c284e65-1,MAT-POS-5d65ec79-2,15
MAT-POS-6c284e65-1,MAT-POS-7174c657-5,12
MAT-POS-6c284e65-1,EDG-MED-b1ef7fe3-1,16
MAT-POS-6c284e65-1,EDJ-MED-43f8f7d6-4,15
MAT-POS-6c284e65-1,RUB-POS-1325a9ea-4,15
MAT-POS-6c284e65-1,RAL-THA-2d450e86-30,15
MAT-POS-6c284e65-1,EDJ-MED-e4b030d8-11,15
MAT-POS-6c284e65-1,MAT-POS-dd3ad2b5-2,11
MAT-POS-6c284e65-1,MAT-POS-fb82b63d-1,11
MAT-POS-6c284e65-1,MAT-POS-1bed62cf-3,16
MAT-POS-6c284e65-1,ALP-POS-8b8a49e1-4,11
MAT-POS-6c284e65-1,EDG-MED-ba1ac7b9-21,15
MAT-POS-6c284e65-1,MAT-POS-e119ab4f-3,15
MAT-POS-6c284e65-1,EDJ-MED-8c98ee63-2,15
MAT-POS-6c284e65-1,MAT-POS-5cd9ea36-15,15
MAT-POS-6c284e65-1,ERI-UCB-d6de1f3c-2,11
MAT-POS-6c284e65-1,MAT-POS-2e8b2191-12,15
MAT-POS-6c284e65-1,MAT-POS-fce787c2-6,15
MAT-POS-6c284e65-1,MAT-POS-de59a476-2,15
MAT-POS-6c284e65-1,EDJ-MED-e69ed63d-13,15
MAT-POS-6c284e65-1,RAL-THA-2d450e86-6,15
MAT-POS-6c284e65-1,JIN-POS-6dc588a4-6,14
MAT-POS-6c284e65-1,RAL-THA-2d450e86-12,15
MAT-POS-6c284e65-1,EDJ-MED-8bb691af-6,16
MAT-POS-6c284e65-1,ALP-POS-477dc5b7-5,16
MAT-POS-6c284e65-1,EDG-MED-ba1ac7b9-13,15
MAT-POS-6c284e65-1,ALP-UNI-3735e77e-2,15
MAT-POS-6c284e65-1,RAL-THA-8416115c-5,15
MAT-POS-6c284e65-1,MAT-POS-e6dd326d-6,15
MAT-POS-6c284e65-1,MAT-POS-90fd5f68-13,15
MAT-POS-6c284e65-1,ALP-UNI-3735e77e-1,16
MAT-POS-6c284e65-1,TRY-UNI-2eddb1ff-7,14
MAT-POS-6c284e65-1,MIK-ENA-5d9157e9-6,14
MAT-POS-6c284e65-1,MAT-POS-4223bc15-3,15
MAT-POS-6c284e65-1,MAT-POS-4223bc15-11,15
MAT-POS-6c284e65-1,MAT-POS-4223bc15-23,15
MAT-POS-6c284e65-1,EDJ-MED-1981ceba-4,15
MAT-POS-6c284e65-1,ALP-UNI-8d415491-3,14
MAT-POS-6c284e65-1,MAT-POS-90fd5f68-2,15
MAT-POS-6c284e65-1,VLA-UNK-82501c2c-1,14
MAT-POS-6c284e65-1,EDJ-MED-705e09b8-1,15
MAT-POS-6c284e65-1,EDJ-MED-1981ceba-3,15
MAT-POS-6c284e65-1,MAT-POS-90fd5f68-38,15
MAT-POS-6c284e65-1,RAL-THA-2d450e86-1,15
MAT-POS-6c284e65-1,MAT-POS-e9e99895-11,12
MAT-POS-6c284e65-1,EDJ-MED-8bb691af-8,16
MAT-POS-6c284e65-1,EDG-MED-10fcb19e-1,16
MAT-POS-6c284e65-1,EDJ-MED-4fff0a85-3,15
MAT-POS-6c284e65-1,EDJ-MED-7889e8da-3,15
MAT-POS-6c284e65-1,MAT-POS-fce787c2-4,15
MAT-POS-6c284e65-1,JAN-GHE-5a013bed-2,8
MAT-POS-6c284e65-1,MAT-POS-a54ce14d-2,15
MAT-POS-6c284e65-1,MAT-POS-e9e99895-6,12
MAT-POS-6c284e65-1,RAL-THA-2d450e86-10,15
MAT-POS-6c284e65-1,MAT-POS-90fd5f68-19,15
MAT-POS-6c284e65-1,ALP-POS-1cbc2fae-1,15
MAT-POS-6c284e65-1,ALP-POS-6f6ae286-5,15
MAT-POS-6c284e65-1,EDJ-MED-9e38fd34-1,15
MAT-POS-6c284e65-1,VLA-UCB-50c39ae8-2,16
MAT-POS-6c284e65-1,EDJ-MED-7889e8da-5,15
MAT-POS-6c284e65-1,ADA-UCB-6c2cb422-1,15
MAT-POS-6c284e65-1,MAT-POS-4223bc15-40,15
MAT-POS-6c284e65-1,ALP-POS-fe871b40-11,15
MAT-POS-6c284e65-1,ALP-POS-c3a96089-4,28
MAT-POS-6c284e65-1,MAT-POS-c7726e07-5,16
MAT-POS-6c284e65-1,EDJ-MED-12c4873b-5,15
MAT-POS-6c284e65-1,EDG-MED-5d232de5-1,15
MAT-POS-6c284e65-1,MAT-POS-6c284e65-1,31
MAT-POS-6c284e65-1,MAT-POS-5cd9ea36-13,15
MAT-POS-6c284e65-1,PET-UNK-8df914d1-2,16
MAT-POS-6c284e65-1,BEN-DND-c852c98b-10,14
MAT-POS-6c284e65-1,BEN-BAS-c2bc0d80-7,16
MAT-POS-6c284e65-1,EDJ-MED-be9e6f63-3,15
MAT-POS-6c284e65-1,MAT-POS-5cd9ea36-23,15
MAT-POS-6c284e65-1,MIC-UNK-08cd9c58-1,16
MAT-POS-6c284e65-1,EDJ-MED-12c4873b-2,15
MAT-POS-6c284e65-1,ERI-UCB-ce40166b-17,10
MAT-POS-6c284e65-1,RAL-THA-4aa06b95-1,15
MAT-POS-6c284e65-1,MAT-POS-5cd9ea36-14,15
MAT-POS-6c284e65-1,BEN-DND-c852c98b-5,15
MAT-POS-6c284e65-1,RAL-THA-8416115c-13,15
MAT-POS-6c284e65-1,ALP-POS-6f6ae286-3,15
MAT-POS-6c284e65-1,ALP-POS-1cbc2fae-2,15
MAT-POS-6c284e65-1,ALP-UNI-8d415491-6,15
MAT-POS-6c284e65-1,MAT-POS-1f3f1a6f-1,15
MAT-POS-6c284e65-1,EDJ-MED-6bf93aa8-1,15
MAT-POS-6c284e65-1,MIK-UNK-78dbf1b8-1,14
MAT-POS-6c284e65-1,MAT-POS-3ccb8ef6-1,15
MAT-POS-6c284e65-1,MAT-POS-afd4d4fd-2,10
MAT-POS-6c284e65-1,MIK-ENA-5d9157e9-5,14
MAT-POS-6c284e65-1,MAT-POS-90fd5f68-20,15
MAT-POS-6c284e65-1,MAT-POS-90fd5f68-14,15
MAT-POS-6c284e65-1,PET-UNK-d899bab6-1,18
MAT-POS-6c284e65-1,MAT-POS-f9802937-7,15
MAT-POS-6c284e65-1,EDJ-MED-1981ceba-2,15
MAT-POS-6c284e65-1,ALP-POS-9c80c481-1,15
MAT-POS-6c284e65-1,EDJ-MED-76744c27-4,15
MAT-POS-6c284e65-1,MAT-POS-96f51285-5,15
MAT-POS-6c284e65-1,EDJ-MED-43f8f7d6-6,15
MAT-POS-6c284e65-1,MAT-POS-bfb445d4-2,8
MAT-POS-6c284e65-1,MAT-POS-8695a11f-1,16
MAT-POS-6c284e65-1,ALP-POS-ecbed2ba-12,16
MAT-POS-6c284e65-1,MAT-POS-86c60949-2,15
MAT-POS-6c284e65-1,MAT-POS-fb82b63d-3,11
MAT-POS-6c284e65-1,MAT-POS-50a80394-1,16
MAT-POS-6c284e65-1,ALP-UNI-8d415491-1,14
MAT-POS-6c284e65-1,EDG-MED-ee636701-1,15
MAT-POS-6c284e65-1,MAT-POS-2e8b2191-11,16
MAT-POS-6c284e65-1,KAD-UNI-80f122c8-2,15
MAT-POS-6c284e65-1,MAT-POS-c20a539d-4,15
MAT-POS-6c284e65-1,ALP-UNI-8e43a71e-8,15
MAT-POS-6c284e65-1,LON-WEI-adc59df6-47,15
MAT-POS-6c284e65-1,MAT-POS-4223bc15-30,15
MAT-POS-6c284e65-1,MAT-POS-bfd29aac-1,10
MAT-POS-6c284e65-1,MAT-POS-90fd5f68-22,17
MAT-POS-6c284e65-1,EDJ-MED-611d11e7-4,15
MAT-POS-6c284e65-1,MAT-POS-5cd9ea36-21,15
MAT-POS-6c284e65-1,PET-UNK-b38839dc-1,15
MAT-POS-6c284e65-1,MAT-POS-4223bc15-28,15
MAT-POS-6c284e65-1,ALP-POS-ce760d3f-8,16
MAT-POS-6c284e65-1,MAT-POS-2e8b2191-10,16
MAT-POS-6c284e65-1,MAT-POS-fce787c2-3,15
MAT-POS-6c284e65-1,MAT-POS-e6dd326d-8,15
MAT-POS-6c284e65-1,SAM-UNK-2684b532-12,14
MAT-POS-6c284e65-1,MIC-UNK-45817b9b-1,15
MAT-POS-6c284e65-1,BRU-THA-92256091-17,14
MAT-POS-6c284e65-1,MAT-POS-5cd9ea36-18,15
MAT-POS-6c284e65-1,MAT-POS-5cd9ea36-2,15
MAT-POS-6c284e65-1,PET-UNK-c9c1e0d8-3,16
MAT-POS-6c284e65-1,ALP-POS-64a710fa-1,19
MAT-POS-6c284e65-1,MAT-POS-e48723dc-2,16
MAT-POS-6c284e65-1,MAT-POS-dc2604c4-1,15
MAT-POS-6c284e65-1,MAT-POS-90fd5f68-37,15
MAT-POS-6c284e65-1,EDJ-MED-d08626de-3,15
MAT-POS-6c284e65-1,MAT-POS-90fd5f68-21,15
MAT-POS-6c284e65-1,RAL-THA-2d450e86-17,15
MAT-POS-6c284e65-1,LON-WEI-9739a092-9 ,15
MAT-POS-6c284e65-1,MAT-POS-5cd9ea36-16,15
MAT-POS-6c284e65-1,ALP-POS-6479a3a9-2,15
MAT-POS-6c284e65-1,MAT-POS-932d1078-3,15
MAT-POS-6c284e65-1,ALP-POS-a577c8a2-1,15
MAT-POS-6c284e65-1,MAT-POS-e9e99895-13,12
MAT-POS-6c284e65-1,MAT-POS-4223bc15-2,15
MAT-POS-6c284e65-1,MAT-POS-afb6844f-1,14
MAT-POS-6c284e65-1,RAL-THA-2d450e86-13,15
MAT-POS-6c284e65-1,ALP-POS-ce760d3f-2,14
MAT-POS-6c284e65-1,MAT-POS-e119ab4f-2,15
MAT-POS-6c284e65-1,RAL-THA-2d450e86-16,15
MAT-POS-6c284e65-1,RAL-THA-2d450e86-33,10
MAT-POS-6c284e65-1,EDG-MED-971238d3-1,15
MAT-POS-6c284e65-1,EDG-MED-5d232de5-8,16
MAT-POS-6c284e65-1,EDJ-MED-e69ed63d-1,15
MAT-POS-6c284e65-1,MAT-POS-e119ab4f-1,15
MAT-POS-6c284e65-1,MAT-POS-90fd5f68-31,15
MAT-POS-6c284e65-1,MAT-POS-e9e99895-2,12
MAT-POS-6c284e65-1,MAT-POS-af1eef35-2,15
MAT-POS-6c284e65-1,EDG-MED-971238d3-4,15
MAT-POS-6c284e65-1,MAT-POS-dd3ad2b5-3,15
MAT-POS-6c284e65-1,VLA-UCB-50c39ae8-7,16
MAT-POS-6c284e65-1,MAT-POS-e119ab4f-5,15
MAT-POS-6c284e65-1,EDJ-MED-4fff0a85-1,15
MAT-POS-6c284e65-1,ALP-POS-133e7cd9-2,16
MAT-POS-6c284e65-1,EDJ-MED-92e193ae-1,15
MAT-POS-6c284e65-1,RAL-THA-2d450e86-7,15
MAT-POS-6c284e65-1,RUB-POS-1325a9ea-14,14
MAT-POS-6c284e65-1,MAT-POS-5d65ec79-1,15
MAT-POS-6c284e65-1,MAT-POS-4223bc15-18,15
MAT-POS-6c284e65-1,MAT-POS-a13804f0-3,15
MAT-POS-5cd9ea36-13,EDG-MED-5d232de5-6,23
MAT-POS-5cd9ea36-13,MAT-POS-f2460aef-1,9
MAT-POS-5cd9ea36-13,MAT-POS-e69ad64a-2,23
MAT-POS-5cd9ea36-13,MAT-POS-50a80394-2,23
MAT-POS-5cd9ea36-13,BRU-CON-c4e3408a-1,19
MAT-POS-5cd9ea36-13,PET-UNK-7fb4f80a-2,21
MAT-POS-5cd9ea36-13,EDJ-MED-2f867453-1,22
MAT-POS-5cd9ea36-13,RAL-THA-4aa06b95-7,22
MAT-POS-5cd9ea36-13,MAT-POS-4223bc15-12,24
MAT-POS-5cd9ea36-13,EDJ-MED-968bafd9-1,24
MAT-POS-5cd9ea36-13,MAT-POS-853c0ffa-9,23
MAT-POS-5cd9ea36-13,ALP-POS-477dc5b7-4,22
MAT-POS-5cd9ea36-13,EDG-MED-971238d3-5,23
MAT-POS-5cd9ea36-13,EDG-MED-ba1ac7b9-19,22
MAT-POS-5cd9ea36-13,EDG-MED-0e5afe9d-1,19
MAT-POS-5cd9ea36-13,MAT-POS-90fd5f68-28,21
MAT-POS-5cd9ea36-13,ALP-POS-e0fe77e5-13,22
MAT-POS-5cd9ea36-13,MAT-POS-fce787c2-5,22
MAT-POS-5cd9ea36-13,EDG-MED-5d232de5-7,23
MAT-POS-5cd9ea36-13,MAT-POS-90fd5f68-7,21
MAT-POS-5cd9ea36-13,PET-UNK-29afea89-2,22
MAT-POS-5cd9ea36-13,MAT-POS-5cd9ea36-22,24
MAT-POS-5cd9ea36-13,MAT-POS-78e1d523-1,23
MAT-POS-5cd9ea36-13,RAL-THA-2d450e86-26,20
